"id","Wind Speed (km/h)","Wind Bearing (degrees)","Visibility (km)","Loud Cover"
"61743","15.3272","127","10.3523","0"
"61744","12.8317","120","9.982","0"
"61745","17.0338","129","9.982","0"
"61746","15.2628","120","10.3523","0"
"61747","12.7351","128","9.982","0"
"61748","19.964","161","11.2056","0"
"61749","12.1716","214","10.3523","0"
"61750","7.3899","187","9.982","0"
"61751","6.1341","189","14.9086","0"
"61752","10.0625","104","14.9569","0"
"61753","6.2468","122","15.8263","0"
"61754","10.4489","130","15.8263","0"
"61755","9.8371","130","14.168","0"
"61756","10.6099","131","14.9086","0"
"61757","10.6743","139","14.9086","0"
"61758","10.143","140","14.168","0"
"61759","10.465","130","9.982","0"
"61760","7.9373","162","9.982","0"
"61761","12.6224","214","9.982","0"
"61762","12.1877","220","9.982","0"
"61763","13.9909","201","11.2056","0"
"61764","13.7977","193","11.3988","0"
"61765","17.1304","192","11.2056","0"
"61766","14.1519","241","9.982","0"
"61767","17.1465","223","10.3523","0"
"61768","14.6349","240","9.982","0"
"61769","15.8746","242","9.982","0"
"61770","19.7708","259","10.3523","0"
"61771","14.5061","250","9.982","0"
"61772","9.7405","231","9.982","0"
"61773","8.8067","232","10.3523","0"
"61774","9.2253","249","9.982","0"
"61775","6.6332","232","15.8263","0"
"61776","3.4937","243","14.9569","0"
"61777","6.3917","212","15.8263","0"
"61778","6.44","250","15.8263","0"
"61779","3.5742","239","14.9569","0"
"61780","3.3005","223","15.8263","0"
"61781","3.3327","233","15.8263","0"
"61782","6.0214","224","14.9569","0"
"61783","7.406","210","9.982","0"
"61784","4.8139","196","9.982","0"
"61785","10.5777","259","10.3523","0"
"61786","10.7226","269","9.982","0"
"61787","14.329","280","9.982","0"
"61788","12.5097","283","10.3523","0"
"61789","12.9605","261","9.982","0"
"61790","17.1143","240","9.982","0"
"61791","11.7208","243","10.3523","0"
"61792","13.9426","214","9.982","0"
"61793","15.939","250","9.982","0"
"61794","15.2628","240","10.3523","0"
"61795","12.6868","240","9.982","0"
"61796","9.5956","250","9.982","0"
"61797","4.669","269","10.3523","0"
"61798","4.6046","190","9.982","0"
"61799","3.22","190","15.8263","0"
"61800","3.2039","199","14.9569","0"
"61801","3.22","190","15.8263","0"
"61802","1.1109","167","15.8263","0"
"61803","10.2235","173","14.9569","0"
"61804","3.22","200","14.9086","0"
"61805","3.22","160","14.9086","0"
"61806","2.737","303","9.982","0"
"61807","3.22","140","9.982","0"
"61808","3.22","170","9.982","0"
"61809","3.5098","189","10.3523","0"
"61810","3.3488","242","9.982","0"
"61811","4.4919","335","9.982","0"
"61812","7.9695","197","10.3523","0"
"61813","7.9534","297","9.982","0"
"61814","15.7619","279","9.982","0"
"61815","11.7047","256","10.3523","0"
"61816","12.7351","270","9.982","0"
"61817","14.168","253","9.982","0"
"61818","14.4739","238","10.3523","0"
"61819","9.0965","225","9.982","0"
"61820","9.2092","243","9.982","0"
"61821","7.2289","299","10.3523","0"
"61822","3.22","300","9.982","0"
"61823","3.22","280","15.8263","0"
"61824","3.6869","199","10.3523","0"
"61825","3.22","250","15.8263","0"
"61826","0","0","15.8263","0"
"61827","3.4132","183","15.3111","0"
"61828","6.44","140","15.8263","0"
"61829","0","0","15.8263","0"
"61830","6.44","110","15.2467","0"
"61831","1.61","160","9.982","0"
"61832","3.22","159","9.982","0"
"61833","3.5098","130","10.3523","0"
"61834","7.6475","122","9.982","0"
"61835","9.5956","151","9.982","0"
"61836","11.592","170","10.3523","0"
"61837","12.6707","182","9.982","0"
"61838","14.1036","180","9.982","0"
"61839","14.5383","166","10.3523","0"
"61840","13.7655","154","9.982","0"
"61841","14.8925","165","9.982","0"
"61842","13.6528","178","10.3523","0"
"61843","13.4757","154","9.982","0"
"61844","12.0911","152","9.982","0"
"61845","13.3308","161","10.3523","0"
"61846","7.6314","180","9.982","0"
"61847","6.3112","190","15.8263","0"
"61848","9.8371","179","14.9569","0"
"61849","6.2468","170","15.8263","0"
"61850","11.27","200","15.8263","0"
"61851","10.3845","185","14.9569","0"
"61852","10.7709","152","15.8263","0"
"61853","10.787","163","15.8263","0"
"61854","10.4006","163","14.9569","0"
"61855","4.8783","174","9.982","0"
"61856","9.2414","163","9.982","0"
"61857","10.1269","175","9.982","0"
"61858","11.109","204","9.982","0"
"61859","9.177","166","9.982","0"
"61860","16.6313","182","10.3523","0"
"61861","14.0714","174","9.982","0"
"61862","14.1841","173","9.982","0"
"61863","10.8192","185","10.3523","0"
"61864","15.1662","163","9.982","0"
"61865","15.4721","173","9.982","0"
"61866","12.3648","151","10.3523","0"
"61867","11.6081","152","9.982","0"
"61868","4.6368","202","9.982","0"
"61869","2.8658","327","10.3523","0"
"61870","4.8783","299","9.982","0"
"61871","7.0357","261","15.8263","0"
"61872","14.1358","279","14.9569","0"
"61873","10.787","260","15.8263","0"
"61874","3.542","294","15.8263","0"
"61875","4.5724","244","14.9569","0"
"61876","10.8353","182","15.8263","0"
"61877","10.465","133","12.0428","0"
"61878","6.5366","144","11.6886","0"
"61879","9.5795","143","9.982","0"
"61880","11.0446","143","9.982","0"
"61881","13.041","200","10.3523","0"
"61882","23.1679","210","9.982","0"
"61883","26.4523","220","10.0464","0"
"61884","24.5686","224","10.4006","0"
"61885","20.5275","240","9.982","0"
"61886","24.633","222","9.982","0"
"61887","17.4685","241","10.3523","0"
"61888","21.7672","231","9.982","0"
"61889","14.4739","241","11.2056","0"
"61890","15.0535","224","10.3523","0"
"61891","21.8155","241","10.0464","0"
"61892","9.6439","242","9.982","0"
"61893","7.1806","223","10.3523","0"
"61894","4.7495","190","9.982","0"
"61895","3.0751","200","15.8263","0"
"61896","2.9624","181","14.9569","0"
"61897","6.44","200","15.8263","0"
"61898","6.3434","172","15.8263","0"
"61899","2.9463","179","14.9569","0"
"61900","6.1663","160","15.8263","0"
"61901","6.279","139","15.8263","0"
"61902","3.0268","184","14.9569","0"
"61903","3.059","258","9.982","0"
"61904","1.8193","152","9.982","0"
"61905","3.5098","168","10.3523","0"
"61906","3.2361","125","9.982","0"
"61907","10.948","143","9.982","0"
"61908","11.914","171","10.3523","0"
"61909","20.286","181","9.982","0"
"61910","17.4041","181","9.982","0"
"61911","19.0946","191","10.3523","0"
"61912","17.2431","203","9.982","0"
"61913","15.7136","202","9.982","0"
"61914","12.236","198","10.3523","0"
"61915","10.0625","220","9.982","0"
"61916","9.4024","172","9.982","0"
"61917","10.143","152","4.7334","0"
"61918","12.1877","161","9.982","0"
"61919","6.0858","180","15.8263","0"
"61920","9.338","162","15.3111","0"
"61921","25.1321","60","3.1073","0"
"61922","20.3504","60","4.025","0"
"61923","12.2199","50","4.9105","0"
"61924","6.8747","67","4.025","0"
"61925","15.7297","178","3.9767","0"
"61926","18.4989","202","3.9445","0"
"61927","23.4255","200","3.0107","0"
"61928","19.0624","200","0.805","0"
"61929","15.1179","216","1.1109","0"
"61930","14.8442","202","3.8479","0"
"61931","10.4811","224","3.8479","0"
"61932","11.2217","233","8.3398","0"
"61933","12.4292","252","10.948","0"
"61934","13.9909","290","10.9802","0"
"61935","14.7798","287","10.8353","0"
"61936","15.6814","262","10.8514","0"
"61937","15.9068","271","10.8353","0"
"61938","19.2073","280","8.0661","0"
"61939","21.7994","290","6.8103","0"
"61940","20.4792","281","4.347","0"
"61941","16.8245","290","5.0876","0"
"61942","15.9712","280","3.864","0"
"61943","17.4202","271","3.3971","0"
"61944","19.6581","271","4.83","0"
"61945","3.0751","190","15.8263","0"
"61946","6.1985","189","15.8263","0"
"61947","6.0214","170","15.3111","0"
"61948","2.9302","171","15.8263","0"
"61949","0.5796","85","15.8263","0"
"61950","5.2164","27","15.3111","0"
"61951","10.5133","71","9.982","0"
"61952","7.6475","100","9.982","0"
"61953","10.1269","104","10.3523","0"
"61954","14.007","130","9.982","0"
"61955","15.5848","131","9.982","0"
"61956","19.4488","148","10.3523","0"
"61957","23.0874","150","9.982","0"
"61958","20.1733","160","9.982","0"
"61959","12.3487","168","10.3523","0"
"61960","16.9372","199","9.982","0"
"61961","16.8728","218","9.982","0"
"61962","15.0535","215","10.3523","0"
"61963","9.5151","222","9.982","0"
"61964","8.1305","232","9.982","0"
"61965","4.3631","212","10.3523","0"
"61966","4.7656","181","9.982","0"
"61967","3.2683","189","15.8263","0"
"61968","2.6404","323","14.9569","0"
"61969","14.4739","271","5.8765","0"
"61970","20.3504","280","6.7942","0"
"61971","16.8245","279","9.2736","0"
"61972","17.1143","271","9.5956","0"
"61973","17.3075","261","9.6117","0"
"61974","16.8245","261","9.7405","0"
"61975","14.5705","261","9.6922","0"
"61976","14.4417","262","10.948","0"
"61977","13.041","262","10.8031","0"
"61978","12.9927","261","10.9802","0"
"61979","14.2646","251","11.0446","0"
"61980","14.4417","251","10.4167","0"
"61981","12.6546","233","11.27","0"
"61982","14.3129","242","11.27","0"
"61983","13.7977","234","10.5455","0"
"61984","17.1626","242","11.27","0"
"61985","15.5204","241","11.27","0"
"61986","9.1448","276","10.5455","0"
"61987","1.3363","355","11.27","0"
"61988","3.0751","110","11.27","0"
"61989","5.0393","109","11.0768","0"
"61990","7.7763","151","11.1734","0"
"61991","6.1502","130","14.8603","0"
"61992","6.5527","121","14.0231","0"
"61993","10.8997","140","9.7083","0"
"61994","10.7387","130","9.7083","0"
"61995","10.4489","127","9.7566","0"
"61996","13.6689","130","9.7083","0"
"61997","10.7387","140","9.7083","0"
"61998","9.8049","126","9.7566","0"
"61999","12.7512","80","6.0214","0"
"62000","14.2163","90","5.9731","0"
"62001","12.5097","72","10.787","0"
"62002","11.1412","82","10.9802","0"
"62003","21.6867","50","10.9802","0"
"62004","20.9944","44","10.948","0"
"62005","15.9068","51","10.9319","0"
"62006","20.1572","41","6.9069","0"
"62007","19.5776","43","6.5527","0"
"62008","20.4631","41","4.9105","0"
"62009","17.2109","41","4.9105","0"
"62010","16.6635","39","6.0375","0"
"62011","15.4882","22","5.9248","0"
"62012","15.3111","11","4.8461","0"
"62013","11.109","354","4.7495","0"
"62014","12.4292","340","4.8783","0"
"62015","11.109","331","4.9105","0"
"62016","15.5687","300","4.2021","0"
"62017","13.6367","281","4.0089","0"
"62018","16.9372","281","3.9767","0"
"62019","13.4757","289","2.0286","0"
"62020","13.8943","300","3.0107","0"
"62021","10.8836","318","3.0107","0"
"62022","10.4167","282","3.0107","0"
"62023","11.0446","299","2.9785","0"
"62024","5.1842","280","3.0107","0"
"62025","7.6958","271","3.2039","0"
"62026","11.1734","299","4.3953","0"
"62027","9.9981","309","4.8783","0"
"62028","5.1681","317","6.0536","0"
"62029","11.0768","310","6.0375","0"
"62030","12.5902","282","7.0357","0"
"62031","10.2074","289","8.5491","0"
"62032","9.821","272","8.9677","0"
"62033","9.5634","254","8.05","0"
"62034","10.7387","266","10.4167","0"
"62035","9.3863","256","9.9015","0"
"62036","12.6224","300","8.05","0"
"62037","11.4471","300","7.1967","0"
"62038","8.0661","301","7.2128","0"
"62039","10.9319","290","12.0428","0"
"62040","13.685","299","11.3827","0"
"62041","11.0768","290","12.0428","0"
"62042","14.007","291","12.0428","0"
"62043","13.1859","291","11.6081","0"
"62044","10.0625","293","11.8979","0"
"62045","6.0053","305","11.8979","0"
"62046","9.8693","320","11.6081","0"
"62047","10.9963","359","5.1359","0"
"62048","15.2306","20","5.0876","0"
"62049","11.7047","7","7.4543","0"
"62050","17.0821","2","11.27","0"
"62051","20.0284","0","11.27","0"
"62052","21.3969","1","11.0768","0"
"62053","22.2341","19","11.27","0"
"62054","25.277","10","11.27","0"
"62055","25.5507","0","11.0768","0"
"62056","26.565","10","11.27","0"
"62057","28.014","19","11.27","0"
"62058","22.7976","17","11.4471","0"
"62059","17.1626","9","11.27","0"
"62060","19.7225","0","11.27","0"
"62061","14.2163","358","11.3988","0"
"62062","17.0499","10","11.27","0"
"62063","17.1304","11","15.8746","0"
"62064","19.3844","9","15.0052","0"
"62065","17.1304","20","15.8746","0"
"62066","17.0982","21","15.8746","0"
"62067","16.9533","3","14.9569","0"
"62068","16.6957","352","15.8263","0"
"62069","13.7977","2","15.8263","0"
"62070","13.5401","350","14.9569","0"
"62071","14.0875","1","15.8263","0"
"62072","13.9748","0","9.982","0"
"62073","11.9784","350","9.982","0"
"62074","13.5401","11","10.0464","0"
"62075","7.7763","4","10.0464","0"
"62076","9.0804","20","10.4006","0"
"62077","4.6046","21","10.0464","0"
"62078","2.9946","327","11.27","0"
"62079","6.8908","54","11.3988","0"
"62080","4.2987","199","11.2056","0"
"62081","4.508","163","11.2056","0"
"62082","3.0429","203","11.3988","0"
"62083","12.3326","177","11.2056","0"
"62084","11.0285","141","9.982","0"
"62085","7.4865","141","9.982","0"
"62086","9.7405","112","9.982","0"
"62087","6.2146","112","15.8263","0"
"62088","9.499","103","14.9569","0"
"62089","10.7226","110","11.2056","0"
"62090","14.1036","130","15.8746","0"
"62091","12.8156","131","15.0052","0"
"62092","14.0231","139","15.7297","0"
"62093","13.9909","149","15.6492","0"
"62094","12.8961","140","14.7959","0"
"62095","10.7387","140","5.9248","0"
"62096","10.7226","150","7.8729","0"
"62097","10.5616","162","9.7888","0"
"62098","12.1877","179","11.0446","0"
"62099","10.7226","180","15.6975","0"
"62100","12.1072","190","11.3183","0"
"62101","15.134","200","11.1734","0"
"62102","17.4202","240","11.27","0"
"62103","12.2843","267","11.4471","0"
"62104","4.8622","255","11.27","0"
"62105","2.6726","59","11.27","0"
"62106","3.9445","64","11.4471","0"
"62107","10.6421","113","11.27","0"
"62108","7.5992","102","11.27","0"
"62109","1.7549","24","8.4203","0"
"62110","4.7978","113","11.2056","0"
"62111","6.2468","102","12.0428","0"
"62112","12.88","113","11.7369","0"
"62113","6.6654","290","15.8263","0"
"62114","6.4883","309","15.8263","0"
"62115","1.8515","346","9.982","0"
"62116","6.762","318","16.1","0"
"62117","6.1663","320","16.1","0"
"62118","4.2182","325","15.5526","0"
"62119","4.7334","337","16.1","0"
"62120","9.4024","331","16.1","0"
"62121","5.4257","334","15.5526","0"
"62122","5.0715","1","16.1","0"
"62123","3.7835","222","10.2557","0"
"62124","6.1341","92","15.5526","0"
"62125","4.7978","136","16.1","0"
"62126","4.1377","292","16.1","0"
"62127","8.2593","318","15.5526","0"
"62128","4.347","61","16.1","0"
"62129","3.5903","61","16.1","0"
"62130","2.6404","24","15.5526","0"
"62131","3.3166","29","16.1","0"
"62132","9.1287","59","16.1","0"
"62133","7.6314","47","15.5526","0"
"62134","7.6797","50","16.1","0"
"62135","10.8353","61","16.1","0"
"62136","9.8049","79","15.1823","0"
"62137","0","0","15.8263","0"
"62138","20.5275","320","15.6009","0"
"62139","10.5938","333","14.9569","0"
"62140","24.9872","321","15.8263","0"
"62141","10.9158","340","16.1","0"
"62142","11.5598","341","15.1823","0"
"62143","12.7673","320","10.2557","0"
"62144","13.0571","338","16.1","0"
"62145","14.3612","350","15.5526","0"
"62146","15.8585","338","16.1","0"
"62147","13.0088","319","16.1","0"
"62148","14.6993","312","15.5526","0"
"62149","21.1232","310","10.2557","0"
"62150","27.1124","319","16.1","0"
"62151","21.4291","304","15.5526","0"
"62152","22.2824","319","16.1","0"
"62153","23.7797","319","16.1","0"
"62154","24.311","320","15.5526","0"
"62155","23.6187","310","16.1","0"
"62156","23.8119","310","15.8263","0"
"62157","16.9533","303","15.5526","0"
"62158","17.2592","320","16.1","0"
"62159","14.3451","310","16.1","0"
"62160","15.8263","311","15.1823","0"
"62161","14.1358","301","16.1","0"
"62162","11.3505","302","16.1","0"
"62163","12.7834","318","15.1823","0"
"62164","10.8836","311","16.1","0"
"62165","10.5455","320","15.8263","0"
"62166","9.6922","329","14.9569","0"
"62167","10.7709","358","16.1","0"
"62168","10.4006","19","9.982","0"
"62169","11.5276","16","15.1823","0"
"62170","12.5097","0","10.2557","0"
"62171","12.6707","331","10.2557","0"
"62172","12.1394","336","10.2235","0"
"62173","12.3326","340","10.2557","0"
"62174","12.0589","348","16.1","0"
"62175","11.8496","357","15.5526","0"
"62176","7.8085","339","16.1","0"
"62177","7.728","25","16.1","0"
"62178","8.855","7","15.5526","0"
"62179","9.5795","9","16.1","0"
"62180","7.6153","359","16.1","0"
"62181","4.2343","45","15.5526","0"
"62182","3.1073","48","16.1","0"
"62183","6.44","320","16.1","0"
"62184","4.0733","332","15.1823","0"
"62185","10.5455","281","16.1","0"
"62186","0","0","16.1","0"
"62187","3.4132","308","15.1823","0"
"62188","3.0751","337","16.1","0"
"62189","0","0","16.1","0"
"62190","5.7155","303","15.1823","0"
"62191","7.8407","338","16.1","0"
"62192","4.6851","340","16.1","0"
"62193","4.6529","329","15.5526","0"
"62194","5.1037","314","16.1","0"
"62195","9.338","301","16.1","0"
"62196","7.0518","291","15.5526","0"
"62197","7.8407","274","16.1","0"
"62198","7.8085","359","16.1","0"
"62199","8.0822","15","15.5526","0"
"62200","13.7977","290","16.1","0"
"62201","4.7173","9","16.1","0"
"62202","8.5974","347","15.5526","0"
"62203","9.4829","339","16.1","0"
"62204","7.6797","37","16.1","0"
"62205","4.3309","38","15.5526","0"
"62206","4.83","60","16.1","0"
"62207","0","0","16.1","0"
"62208","3.2039","69","15.5526","0"
"62209","3.1717","148","16.1","0"
"62210","0","0","16.1","0"
"62211","2.5599","180","15.1823","0"
"62212","0","0","16.1","0"
"62213","3.22","340","16.1","0"
"62214","2.8175","2","15.1823","0"
"62215","3.0751","10","16.1","0"
"62216","3.22","120","16.1","0"
"62217","4.4919","88","15.1823","0"
"62218","8.05","120","16.1","0"
"62219","8.05","150","16.1","0"
"62220","7.245","137","15.5526","0"
"62221","4.5724","101","16.1","0"
"62222","7.6475","232","16.1","0"
"62223","3.542","322","15.5526","0"
"62224","2.2862","116","15.8263","0"
"62225","5.1198","321","16.1","0"
"62226","4.6368","290","15.5526","0"
"62227","2.5599","322","16.1","0"
"62228","10.4489","340","16.1","0"
"62229","21.2359","349","10.5777","0"
"62230","27.2573","0","16.1","0"
"62231","17.2753","339","16.1","0"
"62232","13.7494","340","15.1823","0"
"62233","11.3183","329","16.1","0"
"62234","13.1376","331","16.1","0"
"62235","11.7369","341","14.9569","0"
